AT_load_actual_entsoe_transparency,temperature_2m (°C),rain (mm),relative_humidity_2m (%),sunshine_duration (s),Hour,DayOfWeek,Month,Is_Weekend,Hour_sin,Hour_cos,Month_sin,Month_cos,Is_Holiday,Load_Lag_1h,Load_Lag_24h,Load_Lag_168h,Load_Rolling_Mean_24h,Temp_Rolling_Mean_24h
9472.0,-2.3,0.0,54,3600.0,9,3,2,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,9550.0,9863.0,8629.0,8535.75,-1.6708333333333332
9356.0,2.0,0.0,42,3600.0,10,3,2,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,9472.0,9935.0,9130.0,8519.458333333334,-1.7666666666666666
9153.0,4.2,0.0,35,3600.0,11,3,2,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0,9356.0,9694.0,8960.0,8495.333333333334,-1.8499999999999999
8967.0,5.4,0.0,32,3600.0,12,3,2,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,9153.0,9531.0,8904.0,8472.791666666666,-1.9249999999999998
8888.0,5.8,0.0,31,3600.0,13,3,2,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,8967.0,9529.0,8675.0,8449.291666666666,-1.9833333333333332
8774.0,5.5,0.0,37,3600.0,14,3,2,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,8888.0,9540.0,7989.0,8422.583333333334,-1.9916666666666665
8790.0,4.4,0.0,48,3600.0,15,3,2,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,8774.0,9577.0,8066.0,8390.666666666666,-2.033333333333333
9318.0,3.1,0.0,53,3600.0,16,3,2,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,8790.0,9902.0,8614.0,8357.875,-2.083333333333333
9643.0,-0.3,0.0,67,0.0,17,3,2,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,9318.0,9873.0,8996.0,8333.541666666666,-2.1333333333333333
9026.0,-3.0,0.0,77,0.0,18,3,2,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,9643.0,9387.0,8311.0,8323.958333333334,-2.270833333333333
8462.0,-4.9,0.0,82,0.0,19,3,2,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,9026.0,8807.0,7631.0,8308.916666666666,-2.4499999999999997
8004.0,-6.3,0.0,84,0.0,20,3,2,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,8462.0,8087.0,7333.0,8294.541666666666,-2.641666666666666
8024.0,-7.3,0.0,85,0.0,21,3,2,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,8004.0,7952.0,7185.0,8291.083333333334,-2.8416666666666663
7309.0,-8.4,0.0,85,0.0,22,3,2,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,8024.0,7526.0,6418.0,8294.083333333334,-3.054166666666666
6953.0,-9.2,0.0,85,0.0,23,3,2,0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,7309.0,6905.0,6792.0,8285.041666666666,-3.2874999999999996
6629.0,-10.0,0.0,84,0.0,0,4,2,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,6953.0,6675.0,6214.0,8287.041666666666,-3.516666666666666
6514.0,-10.6,0.0,84,0.0,1,4,2,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0,6629.0,6502.0,5780.0,8285.125,-3.7249999999999996
6200.0,-11.1,0.0,84,0.0,2,4,2,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0,6514.0,6342.0,5609.0,8285.625,-3.908333333333333
6331.0,-11.3,0.0,84,0.0,3,4,2,0,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,0,6200.0,6366.0,5679.0,8279.708333333334,-4.079166666666667
6920.0,-11.5,0.0,84,0.0,4,4,2,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,6331.0,7029.0,6344.0,8278.25,-4.225
7802.0,-11.4,0.0,83,0.0,5,4,2,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0,6920.0,7999.0,7632.0,8273.708333333334,-4.358333333333333
8766.0,-11.7,0.0,82,0.0,6,4,2,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,7802.0,8953.0,9137.0,8265.5,-4.458333333333333
9203.0,-11.5,0.0,82,1756.14,7,4,2,0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,8766.0,9334.0,9591.0,8257.708333333334,-4.541666666666666
9277.0,-8.3,0.0,74,3600.0,8,4,2,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,9203.0,9550.0,9633.0,8252.25,-4.533333333333333
8502.0,-3.3,0.0,60,3600.0,9,4,2,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,9277.0,9472.0,9624.0,8240.875,-4.529166666666666
9291.0,0.1,0.0,51,3600.0,10,4,2,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,8502.0,9356.0,9334.0,8200.458333333334,-4.570833333333334
8843.0,2.8,0.0,43,3600.0,11,4,2,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0,9291.0,9153.0,8889.0,8197.75,-4.6499999999999995
8673.0,3.8,0.0,40,3600.0,12,4,2,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,8843.0,8967.0,8714.0,8184.833333333333,-4.708333333333333
8441.0,3.9,0.0,42,3600.0,13,4,2,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,8673.0,8888.0,8593.0,8172.583333333333,-4.7749999999999995
8579.0,3.2,0.0,48,3600.0,14,4,2,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,8441.0,8774.0,8303.0,8153.958333333333,-4.854166666666666
8570.0,2.1,0.0,56,3600.0,15,4,2,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,8579.0,8790.0,8054.0,8145.833333333333,-4.949999999999999
8952.0,-1.2,0.0,69,3600.0,16,4,2,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,8570.0,9318.0,8868.0,8136.666666666667,-5.045833333333333
8967.0,-2.5,0.0,75,95.29,17,4,2,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,8952.0,9643.0,8884.0,8121.416666666667,-5.225
8516.0,-3.9,0.0,81,0.0,18,4,2,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,8967.0,9026.0,8360.0,8093.25,-5.316666666666666
7989.0,-5.1,0.0,84,0.0,19,4,2,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,8516.0,8462.0,7779.0,8072.0,-5.354166666666667
7321.0,-5.8,0.0,86,0.0,20,4,2,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,7989.0,8004.0,7103.0,8052.291666666667,-5.3625
7063.0,-6.3,0.0,88,0.0,21,4,2,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,7321.0,8024.0,7063.0,8023.833333333333,-5.341666666666666
6893.0,-6.4,0.0,88,0.0,22,4,2,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,7063.0,7309.0,6720.0,7983.791666666667,-5.3
6824.0,-6.0,0.0,89,0.0,23,4,2,0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,6893.0,6953.0,6993.0,7966.458333333333,-5.216666666666667
6427.0,-6.2,0.0,89,0.0,0,5,2,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0,6824.0,6629.0,6692.0,7961.083333333333,-5.083333333333333
6074.0,-6.2,0.0,88,0.0,1,5,2,1,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0,6427.0,6514.0,6509.0,7952.666666666667,-4.925
5849.0,-6.0,0.0,88,0.0,2,5,2,1,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0,6074.0,6200.0,6218.0,7934.333333333333,-4.741666666666666
5904.0,-6.1,0.0,87,0.0,3,5,2,1,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,0,5849.0,6331.0,6190.0,7919.708333333333,-4.529166666666666
6192.0,-6.3,0.0,87,0.0,4,5,2,1,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,5904.0,6920.0,6401.0,7901.916666666667,-4.3125
6503.0,-6.9,0.0,87,0.0,5,5,2,1,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0,6192.0,7802.0,6667.0,7871.583333333333,-4.095833333333333
6866.0,-7.1,0.0,87,0.0,6,5,2,1,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,6503.0,8766.0,7351.0,7817.458333333333,-3.908333333333333
7549.0,-8.4,0.0,85,1698.84,7,5,2,1,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,6866.0,9203.0,7943.0,7738.291666666667,-3.7166666666666663
7838.0,-7.3,0.0,84,3600.0,8,5,2,1,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,7549.0,9277.0,8199.0,7669.375,-3.5875
8010.0,-4.5,0.0,76,3600.0,9,5,2,1,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,7838.0,8502.0,8334.0,7609.416666666667,-3.545833333333333
7928.0,-2.1,0.0,70,3600.0,10,5,2,1,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,8010.0,9291.0,8355.0,7588.916666666667,-3.595833333333333
8153.0,-0.3,0.0,66,3600.0,11,5,2,1,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0,7928.0,8843.0,8211.0,7532.125,-3.6874999999999996
7826.0,0.7,0.0,65,3600.0,12,5,2,1,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,8153.0,8673.0,8047.0,7503.375,-3.816666666666667
7538.0,1.4,0.0,64,3600.0,13,5,2,1,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,7826.0,8441.0,7814.0,7468.083333333333,-3.9458333333333333
7145.0,1.2,0.0,66,3600.0,14,5,2,1,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,7538.0,8579.0,7845.0,7430.458333333333,-4.05
7038.0,0.2,0.0,73,3600.0,15,5,2,1,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,7145.0,8570.0,7908.0,7370.708333333333,-4.133333333333333
7748.0,-1.3,0.0,77,3600.0,16,5,2,1,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,7038.0,8952.0,8300.0,7306.875,-4.2125
7798.0,-2.7,0.0,81,46.1,17,5,2,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,7748.0,8967.0,8491.0,7256.708333333333,-4.216666666666667
7660.0,-3.4,0.0,84,0.0,18,5,2,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,7798.0,8516.0,7902.0,7208.0,-4.2250000000000005
7236.0,-3.5,0.0,87,0.0,19,5,2,1,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,7660.0,7989.0,7570.0,7172.333333333333,-4.204166666666667
6908.0,-4.5,0.0,89,0.0,20,5,2,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,7236.0,7321.0,7189.0,7140.958333333333,-4.1375
7078.0,-5.0,0.0,90,0.0,21,5,2,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,6908.0,7063.0,7296.0,7123.75,-4.083333333333333
6833.0,-4.9,0.0,90,0.0,22,5,2,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,7078.0,6893.0,6928.0,7124.375,-4.029166666666666
6498.0,-4.5,0.0,90,0.0,23,5,2,1,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,6833.0,6824.0,6475.0,7121.875,-3.966666666666667
5954.0,-4.5,0.0,91,0.0,0,6,2,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0,6498.0,6427.0,6095.0,7108.291666666667,-3.904166666666667
5823.0,-4.6,0.0,91,0.0,1,6,2,1,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0,5954.0,6074.0,5980.0,7088.583333333333,-3.8333333333333335
5670.0,-4.2,0.0,92,0.0,2,6,2,1,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0,5823.0,5849.0,5876.0,7078.125,-3.766666666666666
5673.0,-4.2,0.0,92,0.0,3,6,2,1,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,0,5670.0,5904.0,5786.0,7070.666666666667,-3.6916666666666664
5780.0,-4.4,0.0,92,0.0,4,6,2,1,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,5673.0,6192.0,5864.0,7061.041666666667,-3.6125000000000003
5900.0,-4.6,0.0,92,0.0,5,6,2,1,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0,5780.0,6503.0,6053.0,7043.875,-3.533333333333333
6394.0,-4.7,0.0,91,0.0,6,6,2,1,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,5900.0,6866.0,6608.0,7018.75,-3.4375
6846.0,-5.6,0.0,90,1276.22,7,6,2,1,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,6394.0,7549.0,6792.0,6999.083333333333,-3.3375000000000004
7079.0,-4.6,0.0,88,3600.0,8,6,2,1,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,6846.0,7838.0,7316.0,6969.791666666667,-3.220833333333333
7371.0,-2.8,0.0,82,3600.0,9,6,2,1,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,7079.0,8010.0,7694.0,6938.166666666667,-3.108333333333333
7469.0,0.4,0.0,73,3600.0,10,6,2,1,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,7371.0,7928.0,7967.0,6911.541666666667,-3.0375
7110.0,1.9,0.0,67,3600.0,11,6,2,1,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0,7469.0,8153.0,7694.0,6892.416666666667,-2.933333333333333
6882.0,2.8,0.0,62,3600.0,12,6,2,1,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,7110.0,7826.0,7539.0,6848.958333333333,-2.8416666666666663
6668.0,3.2,0.0,60,3600.0,13,6,2,1,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,6882.0,7538.0,7263.0,6809.625,-2.7541666666666664
6603.0,2.8,0.0,62,3600.0,14,6,2,1,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,6668.0,7145.0,7085.0,6773.375,-2.6791666666666667
6816.0,1.7,0.0,70,3600.0,15,6,2,1,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,6603.0,7038.0,7113.0,6750.791666666667,-2.6124999999999994
7210.0,0.1,0.0,74,3600.0,16,6,2,1,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,6816.0,7748.0,7442.0,6741.541666666667,-2.55
7620.0,-1.6,0.0,80,0.0,17,6,2,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,7210.0,7798.0,7589.0,6719.125,-2.4916666666666667
7450.0,-2.7,0.0,84,0.0,18,6,2,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,7620.0,7660.0,7585.0,6711.708333333333,-2.4458333333333333
7260.0,-2.8,0.0,86,0.0,19,6,2,1,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,7450.0,7236.0,7362.0,6702.958333333333,-2.4166666666666665
6991.0,-3.1,0.0,89,0.0,20,6,2,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,7260.0,6908.0,7043.0,6703.958333333333,-2.3874999999999997
7340.0,-3.4,0.0,89,0.0,21,6,2,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,6991.0,7078.0,7288.0,6707.416666666667,-2.329166666666666
6811.0,-3.4,0.0,89,0.0,22,6,2,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,7340.0,6833.0,6940.0,6718.333333333333,-2.2624999999999997
6518.0,-3.3,0.0,89,0.0,23,6,2,1,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,6811.0,6498.0,6782.0,6717.416666666667,-2.1999999999999997
6258.0,-3.3,0.0,89,0.0,0,0,2,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,6518.0,5954.0,6413.0,6718.25,-2.15
6148.0,-3.4,0.0,89,0.0,1,0,2,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0,6258.0,5823.0,6221.0,6730.916666666667,-2.1
6018.0,-3.5,0.0,90,0.0,2,0,2,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0,6148.0,5670.0,6098.0,6744.458333333333,-2.05
6204.0,-4.3,0.0,90,0.0,3,0,2,0,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,0,6018.0,5673.0,6226.0,6758.958333333333,-2.0208333333333335
6809.0,-4.2,0.0,90,0.0,4,0,2,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,6204.0,5780.0,6966.0,6781.083333333333,-2.025
7771.0,-4.4,0.0,90,0.0,5,0,2,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0,6809.0,5900.0,8122.0,6823.958333333333,-2.0166666666666666
8790.0,-4.9,0.0,90,0.0,6,0,2,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,7771.0,6394.0,9121.0,6901.916666666667,-2.0083333333333333
8605.0,-4.6,0.0,89,491.42,7,0,2,0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,8790.0,6846.0,9508.0,7001.75,-2.016666666666666
8793.0,-3.4,0.0,86,3600.0,8,0,2,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,8605.0,7079.0,9662.0,7075.041666666667,-1.9749999999999999
8882.0,-1.5,0.0,77,3600.0,9,0,2,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,8793.0,7371.0,9746.0,7146.458333333333,-1.9249999999999998
9114.0,0.2,0.0,67,3600.0,10,0,2,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,8882.0,7469.0,9717.0,7209.416666666667,-1.870833333333333
8631.0,1.3,0.0,62,3600.0,11,0,2,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0,9114.0,7110.0,9527.0,7277.958333333333,-1.8791666666666667
8305.0,2.1,0.0,58,3600.0,12,0,2,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,8631.0,6882.0,9619.0,7341.333333333333,-1.9041666666666666
8259.0,2.3,0.0,59,3600.0,13,0,2,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,8305.0,6668.0,9547.0,7400.625,-1.933333333333333
8389.0,2.2,0.0,60,3600.0,14,0,2,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,8259.0,6603.0,9247.0,7466.916666666667,-1.9708333333333332
8763.0,1.0,0.0,70,3600.0,15,0,2,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,8389.0,6816.0,9255.0,7541.333333333333,-1.995833333333333
8861.0,-0.9,0.0,73,3600.0,16,0,2,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,8763.0,7210.0,9660.0,7622.458333333333,-2.025
9135.0,-2.7,0.0,77,307.72,17,0,2,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,8861.0,7620.0,9788.0,7691.25,-2.066666666666667
8614.0,-3.6,0.0,79,0.0,18,0,2,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,9135.0,7450.0,9412.0,7754.375,-2.1125
7972.0,-4.0,0.0,84,0.0,19,0,2,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,8614.0,7260.0,8670.0,7802.875,-2.15
7728.0,-4.7,0.0,86,0.0,20,0,2,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,7972.0,6991.0,8154.0,7832.541666666667,-2.1999999999999997
7925.0,-5.2,0.0,87,0.0,21,0,2,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,7728.0,7340.0,8060.0,7863.25,-2.2666666666666666
7384.0,-5.7,0.0,88,0.0,22,0,2,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,7925.0,6811.0,7617.0,7887.625,-2.3416666666666663
6795.0,-6.3,0.0,89,0.0,23,0,2,0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,7384.0,6518.0,7004.0,7911.5,-2.4375
6572.0,-6.6,0.0,89,0.0,0,1,2,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,6795.0,6258.0,6766.0,7923.041666666667,-2.5624999999999996
6478.0,-6.7,0.0,90,0.0,1,1,2,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0,6572.0,6148.0,6624.0,7936.125,-2.6999999999999997
6450.0,-6.5,0.0,92,0.0,2,1,2,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0,6478.0,6018.0,6465.0,7949.875,-2.8375
6456.0,-6.7,0.0,93,0.0,3,1,2,0,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,0,6450.0,6204.0,6576.0,7967.875,-2.9625
7031.0,-7.0,0.0,93,0.0,4,1,2,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,6456.0,6809.0,7222.0,7978.375,-3.0625
7681.0,-7.0,0.0,94,0.0,5,1,2,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0,7031.0,7771.0,8186.0,7987.625,-3.1791666666666667
8836.0,-7.6,0.0,93,0.0,6,1,2,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,7681.0,8790.0,9102.0,7983.875,-3.2874999999999996
9073.0,-7.5,0.0,93,435.18,7,1,2,0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,8836.0,8605.0,9371.0,7985.791666666667,-3.4
9072.0,-6.1,0.0,91,3600.0,8,1,2,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,9073.0,8793.0,9516.0,8005.291666666667,-3.5208333333333335
9010.0,-3.2,0.0,81,3600.0,9,1,2,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,9072.0,8882.0,9565.0,8016.916666666667,-3.6333333333333333
8704.0,-0.9,0.0,73,3600.0,10,1,2,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,9010.0,9114.0,9410.0,8022.25,-3.704166666666667
8568.0,2.7,0.0,49,3600.0,11,1,2,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0,8704.0,8631.0,9516.0,8005.166666666667,-3.7499999999999996
8408.0,3.8,0.0,44,3600.0,12,1,2,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,8568.0,8305.0,9327.0,8002.541666666667,-3.6916666666666664
8015.0,2.2,0.0,64,3600.0,13,1,2,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,8408.0,8259.0,9100.0,8006.833333333333,-3.620833333333333
7970.0,1.7,0.0,66,3600.0,14,1,2,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,8015.0,8389.0,8942.0,7996.666666666667,-3.6249999999999996
8122.0,0.9,0.0,71,3600.0,15,1,2,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,7970.0,8763.0,9017.0,7979.208333333333,-3.6458333333333335
8776.0,-0.4,0.0,72,3600.0,16,1,2,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,8122.0,8861.0,9309.0,7952.5,-3.65
9230.0,0.5,0.0,70,616.7,17,1,2,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,8776.0,9135.0,9378.0,7948.958333333333,-3.6291666666666664
8876.0,-0.6,0.0,76,0.0,18,1,2,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,9230.0,8614.0,8963.0,7952.916666666667,-3.4958333333333336
8445.0,-1.4,0.0,86,0.0,19,1,2,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,8876.0,7972.0,8308.0,7963.833333333333,-3.370833333333333
7836.0,-2.2,0.0,91,0.0,20,1,2,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,8445.0,7728.0,7707.0,7983.541666666667,-3.2624999999999997
7638.0,-2.6,0.0,94,0.0,21,1,2,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,7836.0,7925.0,7761.0,7988.041666666667,-3.1583333333333328
7114.0,-2.9,0.0,96,0.0,22,1,2,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,7638.0,7384.0,7269.0,7976.083333333333,-3.0500000000000003
6830.0,-3.2,0.0,99,0.0,23,1,2,0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,7114.0,6795.0,6954.0,7964.833333333333,-2.933333333333333
6568.0,-3.4,0.0,97,0.0,0,2,2,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,6830.0,6572.0,6722.0,7966.291666666667,-2.8041666666666667
